"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.00443748191966043,23,958,6,0.00626304801670146,0.260869565217391,"GO:0038128","GO:BP","ERBB2 signaling pathway",20972,9090,"GO:0038127"
"query_1",TRUE,0.00443748191966043,23,958,6,0.00626304801670146,0.260869565217391,"GO:0060444","GO:BP","branching involved in mammary gland duct morphogenesis",20972,13647,"GO:0048754;GO:0060603"
"query_1",TRUE,0.00449573736076556,1167,958,78,0.081419624217119,0.0668380462724936,"GO:0033043","GO:BP","regulation of organelle organization",20972,7482,"GO:0006996;GO:0051128"
"query_1",TRUE,0.00465074266693674,110,958,14,0.0146137787056367,0.127272727272727,"GO:0016525","GO:BP","negative regulation of angiogenesis",20972,4985,"GO:0001525;GO:0045765;GO:2000181"
"query_1",TRUE,0.00468483871447672,310,958,28,0.0292275574112735,0.0903225806451613,"GO:0046394","GO:BP","carboxylic acid biosynthetic process",20972,11314,"GO:0016053;GO:0019752"
"query_1",TRUE,0.00469817821674343,123,958,15,0.0156576200417537,0.121951219512195,"GO:0042633","GO:BP","hair cycle",20972,9612,"GO:0042303"
"query_1",TRUE,0.00469817821674343,123,958,15,0.0156576200417537,0.121951219512195,"GO:0042303","GO:BP","molting cycle",20972,9427,"GO:0032501"
"query_1",TRUE,0.00475672153412349,295,958,27,0.0281837160751566,0.0915254237288136,"GO:0046651","GO:BP","lymphocyte proliferation",20972,11449,"GO:0032943;GO:0046649"
"query_1",TRUE,0.00476029983766364,32,958,7,0.00730688935281837,0.21875,"GO:0034311","GO:BP","diol metabolic process",20972,7992,"GO:0019751"
"query_1",TRUE,0.00476029983766364,32,958,7,0.00730688935281837,0.21875,"GO:0061036","GO:BP","positive regulation of cartilage development",20972,14099,"GO:0051094;GO:0051216;GO:0051240;GO:0061035"
"query_1",TRUE,0.00477239338258677,38,539,9,0.0166975881261596,0.236842105263158,"KEGG:04960","KEGG","Aldosterone-regulated sodium reabsorption",8716,410,"KEGG:00000"
"query_1",TRUE,0.00484340540962674,74,958,11,0.011482254697286,0.148648648648649,"GO:0042130","GO:BP","negative regulation of T cell proliferation",20972,9343,"GO:0042098;GO:0042129;GO:0050672;GO:0050868"
"query_1",TRUE,0.00492350464365819,422,958,35,0.0365344467640919,0.0829383886255924,"GO:0150063","GO:BP","visual system development",20972,18869,"GO:0048880"
"query_1",TRUE,0.0049311547702318,52,958,9,0.00939457202505219,0.173076923076923,"GO:0048286","GO:BP","lung alveolus development",20972,11783,"GO:0030324;GO:0048856"
"query_1",TRUE,0.0049311547702318,52,958,9,0.00939457202505219,0.173076923076923,"GO:0071622","GO:BP","regulation of granulocyte chemotaxis",20972,15661,"GO:0002688;GO:0071621"
"query_1",TRUE,0.0049311547702318,164,958,18,0.0187891440501044,0.109756097560976,"GO:0061351","GO:BP","neural precursor cell proliferation",20972,14343,"GO:0008283"
"query_1",TRUE,0.00500966572436527,63,958,10,0.0104384133611691,0.158730158730159,"GO:0035791","GO:BP","platelet-derived growth factor receptor-beta signaling pathway",20972,8654,"GO:0048008"
"query_1",TRUE,0.00500966572436527,111,958,14,0.0146137787056367,0.126126126126126,"GO:1902106","GO:BP","negative regulation of leukocyte differentiation",20972,20533,"GO:0002521;GO:1902105;GO:1903707"
"query_1",TRUE,0.00500966572436527,63,958,10,0.0104384133611691,0.158730158730159,"GO:0038065","GO:BP","collagen-activated signaling pathway",20972,9058,"GO:0007166"
"query_1",TRUE,0.00500966572436527,111,958,14,0.0146137787056367,0.126126126126126,"GO:2000181","GO:BP","negative regulation of blood vessel morphogenesis",20972,23652,"GO:0022603;GO:0048514;GO:1901343"
"query_1",TRUE,0.0050148040924618,1375,958,89,0.092901878914405,0.0647272727272727,"GO:0046907","GO:BP","intracellular transport",20972,11590,"GO:0006810;GO:0051641;GO:0051649"
"query_1",TRUE,0.00518282702220857,2584,958,152,0.15866388308977,0.0588235294117647,"GO:0051641","GO:BP","cellular localization",20972,12930,"GO:0009987;GO:0051179"
"query_1",TRUE,0.0052616885032489,16,958,5,0.00521920668058455,0.3125,"GO:0040037","GO:BP","negative regulation of fibroblast growth factor receptor signaling pathway",20972,9288,"GO:0008543;GO:0009968;GO:0040036;GO:0090288"
"query_1",TRUE,0.0052616885032489,506,958,40,0.0417536534446764,0.0790513833992095,"GO:0051249","GO:BP","regulation of lymphocyte activation",20972,12698,"GO:0002694;GO:0046649"
"query_1",TRUE,0.0052616885032489,99,958,13,0.0135699373695198,0.131313131313131,"GO:0001942","GO:BP","hair follicle development",20972,541,"GO:0022405;GO:0048856;GO:0098773"
"query_1",TRUE,0.0052616885032489,16,958,5,0.00521920668058455,0.3125,"GO:0060572","GO:BP","morphogenesis of an epithelial bud",20972,13744,"GO:0060571"
"query_1",TRUE,0.00531062971141706,313,958,28,0.0292275574112735,0.0894568690095847,"GO:0016053","GO:BP","organic acid biosynthetic process",20972,4843,"GO:0006082;GO:0044283"
"query_1",TRUE,0.00540132001071817,87,958,12,0.0125260960334029,0.137931034482759,"GO:0001843","GO:BP","neural tube closure",20972,487,"GO:0014020;GO:0060606"
"query_1",TRUE,0.00541056104464718,329,958,29,0.0302713987473904,0.088145896656535,"GO:1902105","GO:BP","regulation of leukocyte differentiation",20972,20532,"GO:0002521;GO:1903706"
"query_1",TRUE,0.00541568804326668,112,958,14,0.0146137787056367,0.125,"GO:1901343","GO:BP","negative regulation of vasculature development",20972,20014,"GO:0001944;GO:0051093;GO:0051241;GO:1901342"
"query_1",TRUE,0.00547644027430981,345,958,30,0.0313152400835073,0.0869565217391304,"GO:0002237","GO:BP","response to molecule of bacterial origin",20972,748,"GO:0009617;GO:0043207"
"query_1",TRUE,0.00548807077356238,194,958,20,0.0208768267223382,0.103092783505155,"GO:0071466","GO:BP","cellular response to xenobiotic stimulus",20972,15561,"GO:0009410;GO:0070887"
"query_1",TRUE,0.0056053449821204,64,958,10,0.0104384133611691,0.15625,"GO:0051058","GO:BP","negative regulation of small GTPase mediated signal transduction",20972,12597,"GO:0007264;GO:0051056;GO:1902532"
"query_1",TRUE,0.00562493609475884,33,958,7,0.00730688935281837,0.212121212121212,"GO:0032570","GO:BP","response to progesterone",20972,7141,"GO:0048545;GO:1901654"
"query_1",TRUE,0.00562493609475884,33,958,7,0.00730688935281837,0.212121212121212,"GO:0060795","GO:BP","cell fate commitment involved in formation of primary germ layer",20972,13922,"GO:0001704;GO:0045165"
"query_1",TRUE,0.00562493609475884,33,958,7,0.00730688935281837,0.212121212121212,"GO:0048333","GO:BP","mesodermal cell differentiation",20972,11825,"GO:0001707;GO:0030154"
"query_1",TRUE,0.00568242640728643,139,958,16,0.0167014613778706,0.115107913669065,"GO:0046165","GO:BP","alcohol biosynthetic process",20972,11147,"GO:0006066;GO:0044283"
"query_1",TRUE,0.00568242640728643,139,958,16,0.0167014613778706,0.115107913669065,"GO:0017015","GO:BP","regulation of transforming growth factor beta receptor signaling pathway",20972,5024,"GO:0007179;GO:0090092;GO:1903844"
"query_1",TRUE,0.00568242640728643,139,958,16,0.0167014613778706,0.115107913669065,"GO:0060048","GO:BP","cardiac muscle contraction",20972,13334,"GO:0006941;GO:0060047"
"query_1",TRUE,0.00568242640728643,139,958,16,0.0167014613778706,0.115107913669065,"GO:0018108","GO:BP","peptidyl-tyrosine phosphorylation",20972,5072,"GO:0006468;GO:0018212"
"query_1",TRUE,0.00569200400044899,100,958,13,0.0135699373695198,0.13,"GO:0110020","GO:BP","regulation of actomyosin structure organization",20972,18089,"GO:0031032;GO:0032956"
"query_1",TRUE,0.00575980512194545,315,958,28,0.0292275574112735,0.0888888888888889,"GO:0007249","GO:BP","canonical NF-kappaB signal transduction",20972,2648,"GO:0141124"
"query_1",TRUE,0.00579204087425701,269,958,25,0.0260960334029228,0.0929368029739777,"GO:0070663","GO:BP","regulation of leukocyte proliferation",20972,15121,"GO:0042127;GO:0070661"
"query_1",TRUE,0.00583772476367068,153,958,17,0.0177453027139875,0.111111111111111,"GO:0050729","GO:BP","positive regulation of inflammatory response",20972,12369,"GO:0006954;GO:0031349;GO:0032103;GO:0050727"
"query_1",TRUE,0.00584425755455846,88,958,12,0.0125260960334029,0.136363636363636,"GO:0060606","GO:BP","tube closure",20972,13772,"GO:0035148"
"query_1",TRUE,0.00584425755455846,543,958,42,0.0438413361169102,0.0773480662983425,"GO:0044057","GO:BP","regulation of system process",20972,10196,"GO:0003008;GO:0051239"
"query_1",TRUE,0.00584425755455846,88,958,12,0.0125260960334029,0.136363636363636,"GO:0048145","GO:BP","regulation of fibroblast proliferation",20972,11701,"GO:0042127;GO:0048144"
"query_1",TRUE,0.00584425755455846,43,958,8,0.00835073068893528,0.186046511627907,"GO:0048246","GO:BP","macrophage chemotaxis",20972,11759,"GO:0030595;GO:1905517"
"query_1",TRUE,0.00584425755455846,76,958,11,0.011482254697286,0.144736842105263,"GO:0048661","GO:BP","positive regulation of smooth muscle cell proliferation",20972,12070,"GO:0008284;GO:0048659;GO:0048660"
"query_1",TRUE,0.00586118855227514,167,958,18,0.0187891440501044,0.107784431137725,"GO:0006694","GO:BP","steroid biosynthetic process",20972,2278,"GO:0008202;GO:0008610"
"query_1",TRUE,0.00613694671440245,93,539,15,0.0278293135435993,0.161290322580645,"KEGG:04640","KEGG","Hematopoietic cell lineage",8716,346,"KEGG:00000"
"query_1",TRUE,0.00618831820543744,101,958,13,0.0135699373695198,0.128712871287129,"GO:0034109","GO:BP","homotypic cell-cell adhesion",20972,7855,"GO:0098609"
"query_1",TRUE,0.00621636586128528,155,644,22,0.0341614906832298,0.141935483870968,"REAC:R-HSA-9013148","REAC","CDC42 GTPase cycle",11056,284,"REAC:R-HSA-9012999"
"query_1",TRUE,0.00622561942067947,182,958,19,0.0198329853862213,0.104395604395604,"GO:0042129","GO:BP","regulation of T cell proliferation",20972,9342,"GO:0042098;GO:0050670;GO:0050863"
"query_1",TRUE,0.00623224646235159,127,958,15,0.0156576200417537,0.118110236220472,"GO:0045834","GO:BP","positive regulation of lipid metabolic process",20972,10877,"GO:0006629;GO:0009893;GO:0019216"
"query_1",TRUE,0.00623224646235159,127,958,15,0.0156576200417537,0.118110236220472,"GO:0008543","GO:BP","fibroblast growth factor receptor signaling pathway",20972,3051,"GO:0007169;GO:0044344"
"query_1",TRUE,0.00646816367114649,48,539,10,0.0185528756957328,0.208333333333333,"KEGG:00330","KEGG","Arginine and proline metabolism",8716,37,"KEGG:00000"
"query_1",TRUE,0.00647949263356518,77,958,11,0.011482254697286,0.142857142857143,"GO:0071277","GO:BP","cellular response to calcium ion",20972,15398,"GO:0051592;GO:0071248"
"query_1",TRUE,0.00651976894190353,141,958,16,0.0167014613778706,0.113475177304965,"GO:0018212","GO:BP","peptidyl-tyrosine modification",20972,5114,"GO:0018193"
"query_1",TRUE,0.00652430641472263,10,958,4,0.00417536534446764,0.4,"GO:1901329","GO:BP","regulation of odontoblast differentiation",20972,20001,"GO:0030856;GO:0071895"
"query_1",TRUE,0.00652430641472263,10,958,4,0.00417536534446764,0.4,"GO:0045657","GO:BP","positive regulation of monocyte differentiation",20972,10739,"GO:0002763;GO:0030224;GO:0045655"
"query_1",TRUE,0.0066855272645348,350,958,30,0.0313152400835073,0.0857142857142857,"GO:0050767","GO:BP","regulation of neurogenesis",20972,12382,"GO:0022008;GO:0051960;GO:0060284"
"query_1",TRUE,0.00669405961520224,25,958,6,0.00626304801670146,0.24,"GO:0060571","GO:BP","morphogenesis of an epithelial fold",20972,13743,"GO:0002009"
"query_1",TRUE,0.00669405961520224,25,958,6,0.00626304801670146,0.24,"GO:0072311","GO:BP","glomerular epithelial cell differentiation",20972,16168,"GO:0035850;GO:0072010"
"query_1",TRUE,0.00671491160930537,44,958,8,0.00835073068893528,0.181818181818182,"GO:1902692","GO:BP","regulation of neuroblast proliferation",20972,20906,"GO:0007405;GO:2000177"
"query_1",TRUE,0.00671491160930537,44,958,8,0.00835073068893528,0.181818181818182,"GO:0052547","GO:BP","regulation of peptidase activity",20972,13180,"GO:0030162;GO:0051336"
"query_1",TRUE,0.00683024487171902,198,958,20,0.0208768267223382,0.101010101010101,"GO:0071356","GO:BP","cellular response to tumor necrosis factor",20972,15472,"GO:0034612;GO:0071345"
"query_1",TRUE,0.00683024487171902,17,958,5,0.00521920668058455,0.294117647058824,"GO:0043117","GO:BP","positive regulation of vascular permeability",20972,9875,"GO:0043114"
"query_1",TRUE,0.00694139265701687,351,958,30,0.0313152400835073,0.0854700854700855,"GO:0071375","GO:BP","cellular response to peptide hormone stimulus",20972,15491,"GO:0032870;GO:0043434;GO:1901699;GO:1901701"
"query_1",TRUE,0.00695011126636779,142,958,16,0.0167014613778706,0.112676056338028,"GO:1903844","GO:BP","regulation of cellular response to transforming growth factor beta stimulus",20972,21683,"GO:0071560;GO:0090287"
"query_1",TRUE,0.00697458562433862,213,958,21,0.0219206680584551,0.0985915492957746,"GO:0050866","GO:BP","negative regulation of cell activation",20972,12451,"GO:0001775;GO:0048523;GO:0050865;GO:0051241"
"query_1",TRUE,0.00705388265875683,55,958,9,0.00939457202505219,0.163636363636364,"GO:0038145","GO:BP","macrophage colony-stimulating factor signaling pathway",20972,9099,"GO:0019221;GO:0036006"
"query_1",TRUE,0.00705388265875683,55,958,9,0.00939457202505219,0.163636363636364,"GO:0043536","GO:BP","positive regulation of blood vessel endothelial cell migration",20972,10077,"GO:0010595;GO:0043534;GO:0043535"
"query_1",TRUE,0.00706343494308103,243,958,23,0.0240083507306889,0.0946502057613169,"GO:0032944","GO:BP","regulation of mononuclear cell proliferation",20972,7417,"GO:0032943;GO:0070663"
"query_1",TRUE,0.00737229401096876,214,958,21,0.0219206680584551,0.0981308411214953,"GO:0042098","GO:BP","T cell proliferation",20972,9326,"GO:0042110;GO:0046651"
"query_1",TRUE,0.00737229401096876,2688,958,156,0.162839248434238,0.0580357142857143,"GO:0006357","GO:BP","regulation of transcription by RNA polymerase II",20972,2026,"GO:0006355;GO:0006366"
"query_1",TRUE,0.00765210142589937,418,958,34,0.0354906054279749,0.0813397129186603,"GO:0001654","GO:BP","eye development",20972,355,"GO:0007423;GO:0150063"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:1905605","GO:BP","positive regulation of blood-brain barrier permeability",20972,22958,"GO:0043117;GO:1905603"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0072047","GO:BP","proximal/distal pattern formation involved in nephron development",20972,15927,"GO:0009954;GO:0072006"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0038135","GO:BP","ERBB2-ERBB4 signaling pathway",20972,9095,"GO:0038128;GO:0038130"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0061550","GO:BP","cranial ganglion development",20972,14457,"GO:0021545;GO:0061548"
"query_1",TRUE,0.00767880009902103,4467,958,244,0.254697286012526,0.0546227893440788,"GO:0019538","GO:BP","protein metabolic process",20972,5499,"GO:0043170;GO:0044238"
"query_1",TRUE,0.00767880009902103,91,958,12,0.0125260960334029,0.131868131868132,"GO:0106027","GO:BP","neuron projection organization",20972,17972,"GO:0120036"
"query_1",TRUE,0.00767880009902103,45,958,8,0.00835073068893528,0.177777777777778,"GO:0031638","GO:BP","zymogen activation",20972,6785,"GO:0016485"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0071798","GO:BP","response to prostaglandin D",20972,15769,"GO:0034694;GO:0097305;GO:1901654"
"query_1",TRUE,0.00767880009902103,35,958,7,0.00730688935281837,0.2,"GO:0045601","GO:BP","regulation of endothelial cell differentiation",20972,10683,"GO:0030856;GO:0045446"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0071799","GO:BP","cellular response to prostaglandin D stimulus",20972,15770,"GO:0071379;GO:0071798;GO:0097306;GO:1901655"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0072081","GO:BP","specification of nephron tubule identity",20972,15961,"GO:0007379;GO:0072047;GO:0072079"
"query_1",TRUE,0.00767880009902103,35,958,7,0.00730688935281837,0.2,"GO:0030224","GO:BP","monocyte differentiation",20972,6293,"GO:0002573;GO:1903131"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0032474","GO:BP","otolith morphogenesis",20972,7093,"GO:0042472;GO:0048598;GO:0048840"
"query_1",TRUE,0.00767880009902103,5,958,3,0.00313152400835073,0.6,"GO:0030050","GO:BP","vesicle transport along actin filament",20972,6234,"GO:0030048;GO:0099515;GO:0099518"
"query_1",TRUE,0.00768371147483657,86,539,14,0.025974025974026,0.162790697674419,"KEGG:04610","KEGG","Complement and coagulation cascades",8716,333,"KEGG:00000"
"query_1",TRUE,0.00768371147483657,41,539,9,0.0166975881261596,0.219512195121951,"KEGG:05219","KEGG","Bladder cancer",8716,486,"KEGG:00000"
"query_1",TRUE,0.00773750247373402,79,958,11,0.011482254697286,0.139240506329114,"GO:0031016","GO:BP","pancreas development",20972,6546,"GO:0048513"
"query_1",TRUE,0.00773750247373402,79,958,11,0.011482254697286,0.139240506329114,"GO:0140962","GO:BP","multicellular organismal-level chemical homeostasis",20972,18703,"GO:0048871;GO:0048878"
"query_1",TRUE,0.0078622263052914,56,958,9,0.00939457202505219,0.160714285714286,"GO:0060135","GO:BP","maternal process involved in female pregnancy",20972,13401,"GO:0007565;GO:0048609"
"query_1",TRUE,0.0078622263052914,56,958,9,0.00939457202505219,0.160714285714286,"GO:0035790","GO:BP","platelet-derived growth factor receptor-alpha signaling pathway",20972,8653,"GO:0048008"
"query_1",TRUE,0.00792718981145247,158,958,17,0.0177453027139875,0.107594936708861,"GO:0120254","GO:BP","olefinic compound metabolic process",20972,18309,"GO:0008152"
"query_1",TRUE,0.00795564938788827,201,958,20,0.0208768267223382,0.0995024875621891,"GO:0050920","GO:BP","regulation of chemotaxis",20972,12499,"GO:0006935;GO:0032101;GO:0040012"
"query_1",TRUE,0.00801961248412534,26,958,6,0.00626304801670146,0.230769230769231,"GO:0048011","GO:BP","neurotrophin TRK receptor signaling pathway",20972,11623,"GO:0007169;GO:0038179"
"query_1",TRUE,0.00801961248412534,26,958,6,0.00626304801670146,0.230769230769231,"GO:0031639","GO:BP","plasminogen activation",20972,6786,"GO:0031638"
"query_1",TRUE,0.00801961248412534,26,958,6,0.00626304801670146,0.230769230769231,"GO:0072243","GO:BP","metanephric nephron epithelium development",20972,16110,"GO:0072009;GO:0072207"
"query_1",TRUE,0.00805900522895828,216,958,21,0.0219206680584551,0.0972222222222222,"GO:0034612","GO:BP","response to tumor necrosis factor",20972,8115,"GO:0034097"
"query_1",TRUE,0.00809781272273249,59,644,12,0.0186335403726708,0.203389830508475,"REAC:R-HSA-9013406","REAC","RHOQ GTPase cycle",11056,1944,"REAC:R-HSA-9012999"
"query_1",TRUE,0.00816663447634291,131,958,15,0.0156576200417537,0.114503816793893,"GO:0006805","GO:BP","xenobiotic metabolic process",20972,2359,"GO:0008152;GO:0071466"
"query_1",TRUE,0.0081804582064517,476,644,48,0.0745341614906832,0.100840336134454,"REAC:R-HSA-6798695","REAC","Neutrophil degranulation",11056,1661,"REAC:R-HSA-168249"
"query_1",TRUE,0.00839306522059673,118,958,14,0.0146137787056367,0.11864406779661,"GO:0019882","GO:BP","antigen processing and presentation",20972,5654,"GO:0002376"
"query_1",TRUE,0.00839306522059673,68,958,10,0.0104384133611691,0.147058823529412,"GO:0030193","GO:BP","regulation of blood coagulation",20972,6269,"GO:0007596;GO:0032101;GO:0050818;GO:0061041;GO:1900046"
"query_1",TRUE,0.00839306522059673,68,958,10,0.0104384133611691,0.147058823529412,"GO:0046847","GO:BP","filopodium assembly",20972,11559,"GO:0120031"
"query_1",TRUE,0.00839306522059673,68,958,10,0.0104384133611691,0.147058823529412,"GO:0060675","GO:BP","ureteric bud morphogenesis",20972,13822,"GO:0001657;GO:0072171"
"query_1",TRUE,0.00839995006839901,159,958,17,0.0177453027139875,0.106918238993711,"GO:0030010","GO:BP","establishment of cell polarity",20972,6215,"GO:0007163"
"query_1",TRUE,0.00840035954022937,105,958,13,0.0135699373695198,0.123809523809524,"GO:0048010","GO:BP","vascular endothelial growth factor receptor signaling pathway",20972,11622,"GO:0007169"
"query_1",TRUE,0.00844963869929974,80,958,11,0.011482254697286,0.1375,"GO:0097061","GO:BP","dendritic spine organization",20972,17252,"GO:0099173;GO:0106027"
"query_1",TRUE,0.00860098006170971,188,958,19,0.0198329853862213,0.101063829787234,"GO:0045580","GO:BP","regulation of T cell differentiation",20972,10662,"GO:0030217;GO:0045619;GO:0050863"
"query_1",TRUE,0.00860098006170971,18,958,5,0.00521920668058455,0.277777777777778,"GO:0002396","GO:BP","MHC protein complex assembly",20972,879,"GO:0065003"
"query_1",TRUE,0.00860098006170971,46,958,8,0.00835073068893528,0.173913043478261,"GO:1905521","GO:BP","regulation of macrophage migration",20972,22899,"GO:0071675;GO:1905517"
"query_1",TRUE,0.00860098006170971,46,958,8,0.00835073068893528,0.173913043478261,"GO:0010837","GO:BP","regulation of keratinocyte proliferation",20972,4240,"GO:0043616;GO:0050678"
"query_1",TRUE,0.00860098006170971,18,958,5,0.00521920668058455,0.277777777777778,"GO:0062099","GO:BP","negative regulation of programmed necrotic cell death",20972,14716,"GO:0043069;GO:0062098;GO:0097300"
"query_1",TRUE,0.00860098006170971,422,958,34,0.0354906054279749,0.0805687203791469,"GO:0003002","GO:BP","regionalization",20972,1407,"GO:0007389"
"query_1",TRUE,0.00860098006170971,18,958,5,0.00521920668058455,0.277777777777778,"GO:0097284","GO:BP","hepatocyte apoptotic process",20972,17353,"GO:1904019"
"query_1",TRUE,0.00860098006170971,18,958,5,0.00521920668058455,0.277777777777778,"GO:0002501","GO:BP","peptide antigen assembly with MHC protein complex",20972,982,"GO:0002396;GO:0048002;GO:0065003"
"query_1",TRUE,0.00867287686395266,132,958,15,0.0156576200417537,0.113636363636364,"GO:0034614","GO:BP","cellular response to reactive oxygen species",20972,8116,"GO:0000302;GO:0034599;GO:1901701"
"query_1",TRUE,0.00886579438588262,523,958,40,0.0417536534446764,0.0764818355640535,"GO:1903131","GO:BP","mononuclear cell differentiation",20972,21205,"GO:0002521"
"query_1",TRUE,0.00886579438588262,93,958,12,0.0125260960334029,0.129032258064516,"GO:2000177","GO:BP","regulation of neural precursor cell proliferation",20972,23648,"GO:0042127;GO:0061351"
"query_1",TRUE,0.00886579438588262,233,958,22,0.022964509394572,0.0944206008583691,"GO:0034599","GO:BP","cellular response to oxidative stress",20972,8109,"GO:0006979;GO:0062197"
"query_1",TRUE,0.00886579438588262,93,958,12,0.0125260960334029,0.129032258064516,"GO:0014020","GO:BP","primary neural tube formation",20972,4377,"GO:0001838;GO:0001841"
"query_1",TRUE,0.00894278877228587,229,539,27,0.0500927643784787,0.117903930131004,"KEGG:04810","KEGG","Regulation of actin cytoskeleton",8716,378,"KEGG:00000"
"query_1",TRUE,0.00914910933499076,11,958,4,0.00417536534446764,0.363636363636364,"GO:0060742","GO:BP","epithelial cell differentiation involved in prostate gland development",20972,13873,"GO:0003006;GO:0030850;GO:0030855"
"query_1",TRUE,0.00914910933499076,11,958,4,0.00417536534446764,0.363636363636364,"GO:0042428","GO:BP","serotonin metabolic process",20972,9517,"GO:0018958;GO:0042430"
"query_1",TRUE,0.00914910933499076,11,958,4,0.00417536534446764,0.363636363636364,"GO:0090311","GO:BP","regulation of protein deacetylation",20972,16986,"GO:0006476;GO:0031399"
"query_1",TRUE,0.00914910933499076,11,958,4,0.00417536534446764,0.363636363636364,"GO:0061140","GO:BP","lung secretory cell differentiation",20972,14188,"GO:0060487"
"query_1",TRUE,0.00914910933499076,11,958,4,0.00417536534446764,0.363636363636364,"GO:0033085","GO:BP","negative regulation of T cell differentiation in thymus",20972,7509,"GO:0033077;GO:0033081;GO:0045581"
"query_1",TRUE,0.00916586395799849,1184,958,77,0.0803757828810021,0.0650337837837838,"GO:0010628","GO:BP","positive regulation of gene expression",20972,4087,"GO:0010467;GO:0010468;GO:0010557"
"query_1",TRUE,0.00917789742911445,69,958,10,0.0104384133611691,0.144927536231884,"GO:0072171","GO:BP","mesonephric tubule morphogenesis",20972,16042,"GO:0072078;GO:0072164"
"query_1",TRUE,0.00920012081505434,204,958,20,0.0208768267223382,0.0980392156862745,"GO:0033674","GO:BP","positive regulation of kinase activity",20972,7788,"GO:0042327;GO:0043085;GO:0043549"
"query_1",TRUE,0.00940505245763926,147,958,16,0.0167014613778706,0.108843537414966,"GO:0055123","GO:BP","digestive system development",20972,13285,"GO:0048731"
"query_1",TRUE,0.00954028132177191,27,958,6,0.00626304801670146,0.222222222222222,"GO:0001702","GO:BP","gastrulation with mouth forming second",20972,381,"GO:0007369"
"query_1",TRUE,0.00954028132177191,27,958,6,0.00626304801670146,0.222222222222222,"GO:0002053","GO:BP","positive regulation of mesenchymal cell proliferation",20972,633,"GO:0008284;GO:0010463;GO:0010464"
"query_1",TRUE,0.00954028132177191,27,958,6,0.00626304801670146,0.222222222222222,"GO:0006929","GO:BP","substrate-dependent cell migration",20972,2437,"GO:0016477"
"query_1",TRUE,0.00971257914230291,107,958,13,0.0135699373695198,0.121495327102804,"GO:0030038","GO:BP","contractile actin filament bundle assembly",20972,6226,"GO:0051017"
"query_1",TRUE,0.00971257914230291,107,958,13,0.0135699373695198,0.121495327102804,"GO:0043149","GO:BP","stress fiber assembly",20972,9888,"GO:0030038;GO:0031032"
"query_1",TRUE,0.00972478294606101,47,958,8,0.00835073068893528,0.170212765957447,"GO:0019884","GO:BP","antigen processing and presentation of exogenous antigen",20972,5656,"GO:0019882"
"query_1",TRUE,0.00992540157703965,377,958,31,0.0323590814196242,0.0822281167108753,"GO:1902903","GO:BP","regulation of supramolecular fiber organization",20972,21051,"GO:0051128;GO:0097435"
"query_1",TRUE,0.00997092345843914,162,958,17,0.0177453027139875,0.104938271604938,"GO:0006937","GO:BP","regulation of muscle contraction",20972,2445,"GO:0006936;GO:0090257"
"query_1",TRUE,0.0100395060368966,82,958,11,0.011482254697286,0.134146341463415,"GO:0030593","GO:BP","neutrophil chemotaxis",20972,6416,"GO:0071621;GO:1990266"
"query_1",TRUE,0.0100574731502003,191,958,19,0.0198329853862213,0.0994764397905759,"GO:0002695","GO:BP","negative regulation of leukocyte activation",20972,1167,"GO:0002683;GO:0002694;GO:0045321;GO:0050866"
"query_1",TRUE,0.0100574731502003,914,958,62,0.0647181628392484,0.0678336980306346,"GO:0140352","GO:BP","export from cell",20972,18502,"GO:0006810;GO:0009987"
"query_1",TRUE,0.0101183890300721,70,958,10,0.0104384133611691,0.142857142857143,"GO:1900046","GO:BP","regulation of hemostasis",20972,19124,"GO:0007599;GO:0050789;GO:0050878"
"query_1",TRUE,0.0101406102914875,282,958,25,0.0260960334029228,0.0886524822695035,"GO:1904951","GO:BP","positive regulation of establishment of protein localization",20972,22495,"GO:0045184;GO:0048518;GO:0070201"
"query_1",TRUE,0.0101902492790757,37,958,7,0.00730688935281837,0.189189189189189,"GO:0003161","GO:BP","cardiac conduction system development",20972,1534,"GO:0048738"
"query_1",TRUE,0.0101902492790757,236,958,22,0.022964509394572,0.0932203389830508,"GO:0043583","GO:BP","ear development",20972,10107,"GO:0007423"
"query_1",TRUE,0.0101902492790757,37,958,7,0.00730688935281837,0.189189189189189,"GO:0099563","GO:BP","modification of synaptic structure",20972,17895,"GO:0050808"
"query_1",TRUE,0.010810142031642,222,958,21,0.0219206680584551,0.0945945945945946,"GO:0009743","GO:BP","response to carbohydrate",20972,3480,"GO:1901700"
