"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0,2.40296160273868,0.922,0.25,0,"MORF4L2"
0,2.40162434492391,0.336,0.02,0,"FAM174B"
0,2.39517685245922,0.762,0.092,0,"STARD10"
0,2.39136730372058,0.701,0.059,0,"SCARB2"
0,2.38928854800053,0.673,0.038,0,"IGFBP4"
0,2.38807689166402,0.558,0.032,0,"TMEM176B"
0,2.38798584202645,0.703,0.076,0,"MBIP"
0,2.38175518097819,0.96,0.34,0,"HSPB1"
0,2.3808029388625,0.577,0.051,0,"IFNGR2"
0,2.37954117617193,0.464,0.029,0,"APOOL"
0,2.37015657223065,0.471,0.019,0,"EPAS1"
0,2.36666556174821,0.271,0.02,0,"CBR3"
0,2.36194428918427,0.601,0.046,0,"QSOX1"
0,2.36124707566875,0.493,0.031,0,"AKR1C3"
0,2.35947774958143,0.255,0.014,0,"AFMID"
0,2.35409548808863,0.389,0.02,0,"TCF7L2"
0,2.34697926045378,0.847,0.173,0,"DUSP23"
0,2.34049887207842,0.542,0.033,0,"ZBTB16"
0,2.34008199114213,0.304,0.017,0,"ZNF704"
0,2.33947227566418,0.337,0.024,0,"DUSP3"
0,2.33361192852328,0.774,0.09,0,"ARHGAP5"
0,2.33205469585418,0.328,0.023,0,"TRIP10"
0,2.32648878920584,0.733,0.083,0,"GGCT"
0,2.32287232334612,0.42,0.034,0,"PTP4A3"
0,2.32276759585317,0.799,0.176,0,"HIST1H1C"
0,2.31426272628946,0.513,0.036,0,"FAM174A"
0,2.3067901629777,0.41,0.019,0,"ENC1"
0,2.29912403145664,0.368,0.031,0,"WDR34"
0,2.29873538944644,0.987,0.573,0,"SAT1"
0,2.289133702525,0.764,0.078,0,"ID1"
0,2.28726143231706,0.502,0.038,0,"UGDH"
0,2.28364532434253,0.479,0.011,0,"CALD1"
0,2.28209159801526,0.382,0.026,0,"TSPAN4"
0,2.28114038597206,0.448,0.026,0,"SNTB1"
0,2.28021461141635,0.689,0.064,0,"ABHD2"
0,2.2770710387001,0.374,0.024,0,"NEK6"
0,2.2745427309051,0.326,0.02,0,"AL683813.1"
0,2.26865150388354,0.504,0.039,0,"MORC4"
0,2.26713856937011,0.701,0.074,0,"RTL8C"
0,2.26587898933739,0.432,0.033,0,"MAGED1"
0,2.26096527861017,0.35,0.024,0,"SYCE1L"
0,2.25751726450205,0.479,0.03,0,"PER2"
0,2.24941677201356,0.331,0.017,0,"CPNE8"
0,2.24889366307893,0.297,0.016,0,"TMEM164"
0,2.23955157520054,0.673,0.069,0,"SLC12A2"
0,2.23841516458627,0.354,0.02,0,"CAVIN2"
0,2.23583871338407,0.448,0.043,0,"JDP2"
0,2.23516084087218,0.93,0.233,0,"GLUL"
0,2.22601518669454,0.673,0.069,0,"ISOC2"
0,2.22526749166117,0.352,0.022,0,"TNFRSF10D"
0,2.22505713615054,0.796,0.129,0,"ARPC1A"
0,2.22490934657384,0.418,0.036,0,"MAGI3"
0,2.21523319213358,0.255,0.013,0,"IGF1R"
0,2.21331824727137,0.278,0.018,0,"USP40"
0,2.2041304159434,0.887,0.185,0,"LAMP2"
0,2.20288220866735,0.424,0.033,0,"IFT22"
0,2.20127391967525,0.376,0.022,0,"HMGN5"
0,2.2011137166729,0.875,0.186,0,"MCTS1"
0,2.19994133134136,0.267,0.017,0,"PPP1R13L"
0,2.19643539870155,0.432,0.032,0,"ZFHX3"
0,2.1935380283829,0.685,0.063,0,"FCGRT"
0,2.19291204429543,0.39,0.028,0,"XPR1"
0,2.19176433209871,0.398,0.028,0,"ITGAV"
0,2.19066298986956,0.356,0.017,0,"SPRY2"
0,2.18841408408454,0.737,0.139,0,"FBXO32"
0,2.18666490749316,0.786,0.098,0,"LPP"
0,2.18170153519031,0.393,0.029,0,"MIR222HG"
0,2.17561415386649,0.333,0.02,0,"ATP6V0A1"
0,2.17220332287435,0.53,0.043,0,"MTHFD2L"
0,2.16892919313343,0.847,0.163,0,"FAM3C"
0,2.16888869920642,0.57,0.043,0,"SLC22A18"
0,2.16584231300159,0.278,0.018,0,"LONRF3"
0,2.16284848872624,0.381,0.027,0,"CLIC4"
0,2.15919743637468,0.461,0.038,0,"MPZL1"
0,2.15033012890646,0.819,0.11,0,"HLA-DMA"
0,2.14854855528076,0.564,0.044,0,"RASD1"
0,2.14854456821248,0.527,0.05,0,"RBM41"
0,2.14403384791058,0.374,0.026,0,"RAI1"
0,2.14289613625312,0.486,0.038,0,"SPAG16"
0,2.13862131486767,0.264,0.013,0,"SULT1A1"
0,2.13677173939222,0.493,0.033,0,"ACSL1"
0,2.12886424291335,0.56,0.046,0,"GNAQ"
0,2.12629816768097,0.498,0.036,0,"MICAL2"
0,2.11319357111879,0.789,0.105,0,"MAP3K13"
0,2.11140884549881,0.356,0.024,0,"MYO1D"
0,2.10868958845286,0.847,0.137,0,"NFIC"
0,2.10823837402345,0.428,0.036,0,"ABHD11"
0,2.10789466902976,0.782,0.15,0,"NDRG1"
0,2.10600383367008,0.94,0.311,0,"PPA1"
0,2.0993469519129,0.928,0.334,0,"HLA-DRB1"
0,2.09441237035608,0.274,0.032,0,"CAPS"
0,2.08937511597968,0.416,0.031,0,"DNASE1L1"
0,2.08557576575093,0.915,0.172,0,"HLA-DRA"
0,2.08050508310769,0.744,0.074,0,"ELL2"
0,2.08018039194341,0.304,0.022,0,"NUDT8"
0,2.07056870653798,0.879,0.249,0,"TXNDC17"
0,2.07010608777789,0.862,0.155,0,"CD151"
0,2.06685083287522,0.3,0.025,0,"HIST1H2BC"
0,2.05203697305533,0.546,0.036,0,"CTBP2"
0,2.05135415851115,0.521,0.046,0,"FAM210B"
0,2.04893189433584,0.404,0.03,0,"ZBTB33"
0,2.03904760701528,0.796,0.119,0,"TMED3"
0,2.0389369082939,0.367,0.028,0,"STK3"
0,2.03840648175315,0.265,0.015,0,"AGAP1"
0,2.03820402012334,0.512,0.041,0,"TM7SF2"
0,2.03295079433579,0.334,0.027,0,"ARHGEF35"
0,2.03267429915904,0.883,0.197,0,"RAB11FIP1"
0,2.03246544709706,0.881,0.16,0,"HLA-DQB1"
0,2.02471563377785,0.492,0.043,0,"AIG1"
0,2.02123823343361,0.333,0.023,0,"CEP70"
0,2.01988859682588,0.808,0.128,0,"PDXK"
0,2.01604600570737,0.507,0.034,0,"MARCKS"
0,2.01593971990152,0.521,0.045,0,"ATP7A"
0,2.0146449514417,0.833,0.148,0,"NFKBIZ"
0,2.01413021305911,0.253,0.021,0,"GPR160"
0,2.00158390489657,0.468,0.037,0,"SEC24A"
0,2.00063906143571,0.349,0.027,0,"ARG2"
0,2.00028125612848,0.553,0.055,0,"WASL"
0,1.99923725160089,0.807,0.12,0,"SMIM14"
0,1.99392180289312,0.698,0.077,0,"SCPEP1"
0,1.99379655966929,0.32,0.02,0,"ZNF275"
0,1.99032611837508,0.283,0.02,0,"DAG1"
0,1.98625456341201,0.276,0.021,0,"RILP"
0,1.98559631189186,0.574,0.061,0,"MAGEF1"
0,1.98416433383423,0.289,0.018,0,"VDR"
0,1.98389432087535,0.934,0.369,0,"CANX"
0,1.98226909082346,0.875,0.198,0,"CTNNB1"
0,1.97986831704179,0.387,0.028,0,"ZNF844"
0,1.97948571098034,0.99,0.689,0,"CD63"
0,1.97633300825162,0.253,0.018,0,"RHOU"
0,1.95238740784523,0.512,0.046,0,"CTNNBIP1"
0,1.94682745940755,0.288,0.02,0,"ACVR1B"
0,1.94058010981449,0.938,0.326,0,"FKBP2"
0,1.93330435557667,0.601,0.059,0,"ARHGEF12"
0,1.9323212624031,0.34,0.025,0,"PER3"
0,1.92676978396208,0.829,0.142,0,"XIAP"
0,1.92551520715082,0.259,0.022,0,"AP002884.1"
0,1.92493211709714,0.999,0.916,0,"S100A6"
0,1.92458511635929,0.439,0.035,0,"ZMAT1"
0,1.91338634462788,0.893,0.205,0,"CD55"
0,1.90963452944275,0.898,0.221,0,"HSBP1"
0,1.90935675157039,0.899,0.216,0,"H2AFJ"
0,1.9071060965014,0.726,0.107,0,"FAM53C"
0,1.90486435550785,0.328,0.025,0,"SLC43A2"
0,1.9036617164528,0.42,0.04,0,"CHML"
0,1.90363667260155,0.774,0.105,0,"CPEB4"
0,1.89206478148064,0.593,0.064,0,"SNHG19"
0,1.8906300183219,0.856,0.19,0,"RNF145"
0,1.889395469782,0.349,0.032,0,"FASN"
0,1.88095213337907,0.267,0.021,0,"SRD5A1"
0,1.88030565327268,0.731,0.087,0,"DUSP6"
0,1.87232451634837,0.747,0.143,0,"BNIP3"
0,1.86863109818531,0.561,0.051,0,"CREG1"
0,1.8646488591895,0.347,0.03,0,"UBTD2"
0,1.8593937470593,0.438,0.038,0,"ITPRIPL2"
0,1.85733641354596,0.681,0.077,0,"ADRB2"
0,1.85666411754824,0.256,0.023,0,"AIFM2"
0,1.85314428344814,0.382,0.028,0,"MFGE8"
0,1.85123298377693,0.42,0.047,0,"ZNF358"
0,1.84443631758613,0.694,0.087,0,"METRN"
0,1.83541579045025,0.857,0.182,0,"PTTG1IP"
0,1.8279244555912,0.3,0.028,0,"INF2"
0,1.82636680971722,0.412,0.041,0,"NSDHL"
0,1.82459153868657,0.413,0.029,0,"CAVIN1"
0,1.82311153195432,0.909,0.31,0,"ATP1A1"
0,1.81644913146127,0.319,0.028,0,"KIFC3"
0,1.81387823327726,0.959,0.559,0,"SLC25A5"
0,1.81204243864913,0.546,0.062,0,"PPP4R1"
0,1.81122006443766,0.303,0.025,0,"LINC00467"
0,1.80845610741482,0.726,0.11,0,"CHP1"
0,1.80815866067877,0.708,0.067,0,"HLA-DQA1"
0,1.80744500020393,0.701,0.1,0,"NME4"
0,1.80609802112283,0.463,0.051,0,"PELI1"
0,1.80311246746849,0.878,0.2,0,"ASAH1"
0,1.80138983002606,0.29,0.028,0,"GBE1"
0,1.79611545365045,0.274,0.018,0,"PRRG2"
0,1.7955994186881,0.377,0.034,0,"SPAG1"
0,1.79302677588206,0.942,0.223,0,"CD9"
0,1.78487061228811,0.466,0.043,0,"NRARP"
0,1.78063371708748,0.892,0.242,0,"CD59"
0,1.77857418252106,0.441,0.044,0,"RRM2B"
0,1.77439306726407,0.51,0.066,0,"TAX1BP3"
0,1.77414467591844,0.32,0.028,0,"HYAL2"
0,1.77224420330987,0.851,0.196,0,"ARMCX3"
0,1.76981825796534,0.484,0.048,0,"TRAF4"
0,1.76979432262484,0.947,0.643,0,"PGK1"
0,1.7654361323299,0.376,0.028,0,"PPP1R13B"
0,1.76231495600203,0.587,0.075,0,"SLC39A4"
0,1.76188867065454,0.529,0.066,0,"TMEM159"
0,1.76040586332438,0.951,0.476,0,"CTSD"
0,1.75179289522303,0.362,0.009,0,"CSF3R"
0,1.7504391800446,0.395,0.033,0,"CD40"
0,1.75006198308386,0.654,0.075,0,"CXXC5"
0,1.74645140869668,0.683,0.094,0,"GPCPD1"
0,1.73930805401269,0.351,0.039,0,"PDP1"
0,1.73838467601334,0.48,0.056,0,"HEBP1"
0,1.73735559129272,0.784,0.146,0,"HIST1H2AC"
0,1.73459004828862,0.685,0.085,0,"HOOK2"
0,1.7323747509742,0.815,0.152,0,"RUNX1"
0,1.73100402520235,0.936,0.403,0,"BCAP31"
0,1.73021873496769,0.53,0.058,0,"TMED1"
0,1.72691629822286,0.291,0.027,0,"CBY1"
0,1.7269162658747,0.712,0.104,0,"SEC61A1"
0,1.72585736524413,0.969,0.474,0,"SELENOW"
0,1.72399582597783,0.961,0.739,0,"RPL36A"
0,1.72179170510295,0.263,0.019,0,"OSBPL10"
0,1.71771165181282,0.628,0.089,0,"PPP2CB"
0,1.71581330071934,0.291,0.022,0,"AK1"
0,1.71532273254044,0.533,0.048,0,"PIK3R3"
0,1.71216280160476,0.351,0.032,0,"SREBF1"
0,1.71095391790809,0.277,0.019,0,"NEIL1"
0,1.71083124016314,0.689,0.109,0,"G6PD"
0,1.71075364624678,0.623,0.082,0,"P4HA1"
0,1.71071126423496,0.425,0.032,0,"CRIM1"
0,1.70852178124087,0.253,0.023,0,"RAB11B-AS1"
0,1.70809383608867,0.639,0.093,0,"LTA4H"
0,1.70424440185529,0.689,0.099,0,"ATP2A2"
0,1.70307741282121,0.299,0.027,0,"KLF7"
0,1.70298486256894,0.379,0.033,0,"SETD7"
0,1.70273575039447,0.645,0.083,0,"CCDC6"
0,1.69888430795801,0.853,0.162,0,"RRBP1"
0,1.69759717537272,0.289,0.025,0,"LNX2"
0,1.69482570156353,0.595,0.075,0,"DIAPH2"
0,1.69405881513993,0.391,0.05,0,"NTHL1"
0,1.69146739676132,0.455,0.055,0,"SLC43A3"
0,1.68647011674139,0.348,0.037,0,"ODF3B"
0,1.68636106078179,0.343,0.028,0,"ZSWIM6"
0,1.68425169689628,0.975,0.993,0,"MT-CO3"
0,1.68177496738039,0.519,0.051,0,"HIST1H2BG"
0,1.68131136293972,0.569,0.069,0,"MTA1"
0,1.67812814409862,0.405,0.027,0,"HES4"
0,1.67789939500006,0.535,0.063,0,"PSMD10"
0,1.67672641757283,0.677,0.087,0,"SMAD5"
0,1.65362650601983,0.251,0.019,0,"FKBP14"
0,1.65269126357278,0.284,0.027,0,"EFHC1"
0,1.65133458865862,0.591,0.07,0,"TMEM9"
0,1.64663053260318,0.93,0.426,0,"CEBPB"
0,1.6438173635787,0.693,0.115,0,"C1GALT1C1"
0,1.64327921021154,0.47,0.055,0,"CDKN2A"
0,1.64010526498998,0.282,0.02,0,"ZNF703"
0,1.63925192599888,0.56,0.063,0,"FAM199X"
0,1.63916746962106,0.51,0.063,0,"AAMDC"
0,1.63914667541684,0.725,0.122,0,"CD2AP"
0,1.63606224314408,0.439,0.042,0,"LRIG1"
0,1.63352555133088,0.757,0.132,0,"PGM2L1"
0,1.63342325792219,0.607,0.081,0,"DPYSL2"
0,1.63335020155109,0.377,0.034,0,"ADAM28"
0,1.63227462533922,0.257,0.024,0,"CIITA"
0,1.63118700141287,0.473,0.051,0,"GAMT"
0,1.6309310195664,0.452,0.04,0,"BRWD3"
0,1.62817901914086,0.368,0.035,0,"CSF1"
0,1.62785751431268,1,0.951,0,"FTH1"
0,1.62773558514381,0.788,0.255,0,"HOPX"
0,1.62501936612757,0.738,0.11,0,"MAFF"
0,1.62275922706155,0.279,0.028,0,"PNPLA4"
0,1.62239238812971,0.947,0.303,0,"LMNA"
0,1.62199926655524,0.461,0.053,0,"GALNT7"
0,1.62109942901177,0.58,0.071,0,"MYL6B"
0,1.62062595377351,0.42,0.042,0,"SLC39A8"
0,1.61961971809423,0.337,0.034,0,"ARMCX5"
0,1.61860742765611,0.305,0.032,0,"DHFR"
0,1.61683011690406,0.649,0.097,0,"HIST3H2A"
0,1.60429202086205,0.693,0.115,0,"AHR"
0,1.60399037064925,0.336,0.033,0,"PPP1R12B"
0,1.60388442603586,0.259,0.025,0,"ABL1"
0,1.60378295979304,0.665,0.089,0,"BAG3"
0,1.60037449879654,0.468,0.05,0,"ENOSF1"
0,1.59900995930977,0.616,0.074,0,"LLGL2"
0,1.59720914818445,0.768,0.139,0,"OAT"
0,1.59462566579623,0.461,0.047,0,"RALGAPA2"
0,1.589735167832,0.699,0.105,0,"CALU"
0,1.58799639561664,0.289,0.027,0,"RAB12"
0,1.58505718321956,0.568,0.069,0,"MSRB2"
0,1.58320021516965,0.793,0.174,0,"PRDX4"
0,1.58190028046372,0.559,0.068,0,"SWI5"
0,1.57773551245491,0.271,0.024,0,"CEP126"
0,1.5769633735538,0.504,0.073,0,"NRIP1"
0,1.57533151325413,0.297,0.028,0,"MKL2"
0,1.57248016654234,0.449,0.049,0,"MYO1C"
0,1.57203538277555,0.717,0.13,0,"DAP"
0,1.57124140656783,0.3,0.028,0,"MPP5"
0,1.57117177025211,0.489,0.059,0,"SAV1"
0,1.561350497363,0.847,0.272,0,"CLTB"
0,1.55940854626393,0.34,0.035,0,"TMEM187"
0,1.55526065221868,0.38,0.042,0,"NXT2"
0,1.55503658345322,0.314,0.03,0,"PRSS23"
0,1.55390906381251,0.317,0.043,0,"MANBAL"
0,1.54936824338753,0.56,0.08,0,"SMCO4"
0,1.54861339806956,0.543,0.065,0,"MAP9"
0,1.54428076168379,0.924,0.308,0,"PSAP"
0,1.54334914116549,0.979,0.577,0,"CSTB"
0,1.54118264618544,0.611,0.08,0,"MIR29B2CHG"
0,1.5398434941502,0.459,0.051,0,"VCL"
0,1.53728862525115,0.346,0.039,0,"SOCS2"
0,1.53466788248122,0.439,0.048,0,"DOCK9"
0,1.53416699032122,0.934,0.526,0,"IDS"
0,1.52296357525863,0.522,0.065,0,"MYO9A"
0,1.52263190752334,0.424,0.046,0,"GNS"
0,1.51835122450114,0.405,0.042,0,"FAM122B"
0,1.51728418929047,0.654,0.096,0,"FAM3A"
0,1.5168043894355,0.7,0.102,0,"HSD17B12"
0,1.50500262286955,0.418,0.051,0,"MOSPD1"
0,1.50266742679524,0.689,0.118,0,"EI24"
0,1.49752763674169,0.686,0.12,0,"PDIA4"
0,1.49540008212768,0.836,0.193,0,"ATOX1"
0,1.49316800368823,0.498,0.06,0,"ARHGAP12"
0,1.49109425041129,0.287,0.031,0,"FAH"
0,1.49099860775495,0.817,0.163,0,"AREG"
0,1.48995292179782,0.283,0.023,0,"DOCK5"
0,1.48499166672447,0.372,0.04,0,"SSFA2"
0,1.48245556359271,0.356,0.038,0,"SLC25A29"
0,1.48075299624332,0.373,0.042,0,"GAA"
0,1.48004189579965,0.563,0.074,0,"SPTBN1"
0,1.47934776010678,0.44,0.053,0,"SNX18"
0,1.47782592000535,0.557,0.071,0,"PLXNA3"
0,1.47455038168795,0.313,0.029,0,"RETSAT"
0,1.47454217352299,0.883,0.228,0,"CEBPD"
0,1.4715673510778,0.635,0.099,0,"IPO7"
0,1.46822211153131,0.481,0.059,0,"ECE1"
0,1.4675000125406,0.414,0.054,0,"HSBP1L1"
0,1.46505898585495,0.379,0.043,0,"MEGF9"
0,1.46178030734206,0.408,0.041,0,"RXRA"
0,1.46104307646204,0.483,0.071,0,"LDLR"
0,1.45970605618626,0.577,0.077,0,"CYB561"
0,1.45913486108132,0.536,0.085,0,"STX3"
0,1.45896823012193,0.926,0.42,0,"DUSP1"
0,1.45823420322595,0.73,0.128,0,"SGK1"
0,1.45634872930786,0.307,0.033,0,"C1RL"
0,1.45426231081787,0.277,0.026,0,"SMURF1"
0,1.44647263151309,0.553,0.082,0,"HSD17B4"
0,1.4453508306421,0.604,0.095,0,"BOD1"
0,1.44360052672388,0.661,0.098,0,"ZMYND8"
0,1.44267534123323,0.826,0.257,0,"KCNQ1OT1"
0,1.44242588450795,0.674,0.115,0,"MCFD2"
0,1.44185815448144,0.315,0.034,0,"DLG3"
0,1.44080712777151,0.64,0.095,0,"TMED7"
0,1.44077944606333,0.402,0.039,0,"EPN2"
0,1.43766972536809,0.51,0.079,0,"LPCAT1"
0,1.43760526762095,0.286,0.032,0,"SVIL"
0,1.43749692755044,0.336,0.034,0,"DPY19L1"
0,1.43509804276514,0.425,0.047,0,"ATP2C1"
0,1.43298310960802,0.349,0.036,0,"TP53I11"
0,1.43029028508466,0.584,0.087,0,"USP53"
0,1.4267122457696,0.288,0.035,0,"MEX3D"
0,1.42286130030864,0.639,0.098,0,"SLC16A3"
0,1.42212812888354,0.836,0.263,0,"TIPARP"
0,1.41624719819939,0.493,0.068,0,"BCL2L1"
0,1.41607851002599,0.264,0.025,0,"EPHA4"
0,1.41508873407288,0.599,0.093,0,"HYI"
0,1.41328319221145,0.487,0.067,0,"NUDT16"
0,1.4038637798665,0.655,0.099,0,"ACSL4"
0,1.40249936757317,0.848,0.276,0,"AC020916.1"
0,1.40192292476717,0.517,0.066,0,"WDR60"
0,1.39914426616453,0.44,0.049,0,"CUL4B"
0,1.39823973277012,0.263,0.026,0,"CTSO"
0,1.39775859301477,0.802,0.14,0,"IL6ST"
0,1.3970629050671,0.784,0.168,0,"VMA21"
0,1.39701963124944,0.543,0.067,0,"PDZD8"
0,1.39576811688598,0.658,0.118,0,"GFPT1"
0,1.38777817250832,0.326,0.049,0,"AMIGO2"
0,1.38424175027887,0.441,0.053,0,"LRRC8A"
0,1.38398281670969,0.462,0.053,0,"AKAP1"
0,1.38205264869433,0.944,0.426,0,"UQCRQ"
0,1.3808652465806,0.669,0.122,0,"LSR"
0,1.37364828632889,0.79,0.191,0,"CLPTM1L"
0,1.37356970308621,0.252,0.028,0,"ALDH6A1"
0,1.37324670220914,0.728,0.138,0,"TMEM141"
0,1.371492670007,0.256,0.038,0,"HSPA6"
0,1.37132193144151,0.782,0.183,0,"PTMS"
0,1.37083182859114,0.934,0.37,0,"YWHAE"
0,1.3693092397432,0.76,0.158,0,"REEP3"
0,1.3679164469281,0.904,0.371,0,"TSTD1"
0,1.3670408056193,0.282,0.032,0,"SELENON"
0,1.36694638363592,0.638,0.1,0,"RNF130"
0,1.36283348337447,0.533,0.074,0,"PCYOX1"
0,1.3587431058263,0.671,0.133,0,"AHCYL1"
0,1.35799874240918,0.385,0.046,0,"ITPR3"
0,1.35569840318796,0.457,0.06,0,"VKORC1L1"
0,1.35457546966006,0.431,0.049,0,"ZBTB10"
0,1.35442955700714,0.374,0.043,0,"SPATS2"
0,1.34997299676555,0.342,0.036,0,"LINC00893"
0,1.34969707414763,0.371,0.047,0,"RNF141"
0,1.3474844443054,0.671,0.13,0,"CCNG1"
0,1.34364277354171,0.914,0.39,0,"FOSB"
0,1.34192027839587,0.831,0.209,0,"ATP6AP1"
0,1.34123571516901,0.498,0.084,0,"LRRC75A"
0,1.34044768051191,0.619,0.114,0,"IFT57"
0,1.33996195591622,0.623,0.099,0,"CCDC57"
0,1.33392692500719,0.4,0.049,0,"HACD2"
0,1.33098449450418,0.689,0.137,0,"RBMX2"
0,1.32681966182367,0.331,0.034,0,"DNAJC25"
0,1.32614244800426,0.804,0.19,0,"SELENOM"
0,1.3228923061656,0.718,0.142,0,"FAM120A"
0,1.3221019014129,0.34,0.035,0,"ATP11C"
0,1.32138555550351,0.931,0.542,0,"HSP90B1"
0,1.32008262946542,0.576,0.089,0,"BLVRA"
0,1.31803409325078,0.347,0.044,0,"ATG4A"
0,1.31337671156043,0.426,0.056,0,"MMAB"
0,1.31104996875223,0.576,0.094,0,"PLEKHA5"
0,1.31052780205924,0.477,0.067,0,"MAPK13"
0,1.30863628131605,0.828,0.201,0,"ADI1"
0,1.30777452743696,0.976,0.58,0,"ANXA2"
0,1.30769304429201,0.695,0.132,0,"ARL1"
0,1.30671856641548,0.333,0.041,0,"CXCL16"
0,1.30668767143989,0.67,0.115,0,"HACD3"
0,1.30375300434521,0.435,0.061,0,"PACSIN2"
0,1.29892815483691,0.643,0.127,0,"NPTN"
0,1.29385750119791,0.877,0.214,0,"NAMPT"
0,1.292911652238,0.684,0.14,0,"PLD3"
0,1.29143431785592,0.459,0.068,0,"COPG1"
0,1.28577245282194,0.308,0.033,0,"PLA2G12A"
0,1.28534239326667,0.464,0.067,0,"PRRC1"
0,1.28435887497724,0.992,0.846,0,"ACTG1"
0,1.28145041593859,0.307,0.036,0,"G6PC3"
0,1.28016718332747,0.291,0.033,0,"CHKA"
0,1.27894021068805,0.499,0.063,0,"ECHDC2"
0,1.27652187352251,0.643,0.121,0,"AK2"
0,1.27503740305791,0.529,0.094,0,"PHLDA3"
0,1.27370673714747,0.274,0.031,0,"FAM234A"
0,1.27369217829244,0.969,0.623,0,"COX7B"
0,1.27214562787701,0.251,0.029,0,"CORO1C"
0,1.27082856645076,0.467,0.075,0,"PDLIM5"
0,1.27054072032459,0.927,0.406,0,"P4HB"
0,1.26538512117883,0.597,0.091,0,"SLC25A4"
0,1.26137416377624,0.285,0.032,0,"SLC27A5"
0,1.25953765243985,0.371,0.041,0,"H6PD"
0,1.259267492251,0.403,0.05,0,"SEC24D"
0,1.25915863025799,0.916,0.433,0,"PRDX2"
0,1.25806448115142,0.774,0.187,0,"HNRNPH2"
0,1.25646520372455,0.258,0.035,0,"LZTS2"
0,1.25052120058264,0.974,0.58,0,"PPDPF"
0,1.24677066729805,0.438,0.056,0,"ATN1"
0,1.24469899583041,0.567,0.076,0,"CAMK2D"
0,1.24337758661147,0.976,0.988,0,"MT-ND1"
0,1.24238545692275,0.255,0.029,0,"QSER1"
0,1.24231535922872,0.319,0.04,0,"SH3PXD2A"
0,1.24215585585096,0.783,0.173,0,"MARCH6"
0,1.24037181081099,0.305,0.046,0,"JPT2"
0,1.23730980433784,0.882,0.274,0,"KDELR1"
0,1.23542047422822,0.611,0.119,0,"PHC2"
0,1.23499162699569,0.885,0.251,0,"PERP"
0,1.22951015325391,0.296,0.039,0,"DTX2"
0,1.22695117762928,0.257,0.03,0,"ACADSB"
0,1.22633058825379,0.498,0.073,0,"SSBP2"
0,1.22453834306117,0.441,0.076,0,"SLC2A1"
0,1.22396096256066,0.377,0.079,0,"TESC"
0,1.22383840850286,0.911,0.456,0,"LY6E"
0,1.2236940863273,0.37,0.049,0,"TIMM8A"
0,1.21937015248792,0.617,0.108,0,"TPD52"
0,1.21757015233274,0.368,0.047,0,"ZNF664"
0,1.21731174203391,0.257,0.03,0,"EFNA4"
0,1.21569245492817,0.52,0.097,0,"TENT5A"
0,1.21317923845815,0.265,0.032,0,"TRMT2B"
0,1.21016568197949,0.704,0.166,0,"IRAK1"
0,1.20790635134738,0.351,0.059,0,"TRIM47"
0,1.20497238551857,0.587,0.092,0,"RHOQ"
0,1.20409651626622,0.566,0.08,0,"AUTS2"
0,1.20366955244753,0.251,0.024,0,"FERMT2"
0,1.20182917237853,0.918,0.519,0,"VMP1"
0,1.20058307724309,0.251,0.031,0,"TMLHE"
0,1.19987126473396,0.401,0.06,0,"PEX13"
0,1.19896034176156,0.547,0.095,0,"IMPAD1"
0,1.19441840017443,0.986,0.562,0,"LGALS3"
0,1.19420925587798,0.974,0.628,0,"TXN"
0,1.19225369166975,0.493,0.046,0,"ADGRG1"
0,1.19154790241079,0.296,0.043,0,"OAS1"
0,1.19035529297209,0.416,0.057,0,"ENDOD1"
0,1.19000322177568,0.801,0.218,0,"MRPL14"
0,1.1879353721026,0.893,0.358,0,"HLA-DPA1"
0,1.18769334776005,0.35,0.045,0,"GALNT6"
0,1.18660442520069,0.654,0.117,0,"TSEN34"
0,1.18471238558085,0.656,0.121,0,"FMR1"
0,1.18070332976983,0.258,0.038,0,"RAB40C"
0,1.1721424619978,0.256,0.039,0,"ABL2"
0,1.17138208437698,0.65,0.135,0,"NME1"
0,1.17131661264942,0.337,0.044,0,"PAK1"
0,1.17122027576758,0.539,0.1,0,"CDC25B"
0,1.17005772831703,0.437,0.058,0,"GCSH"
0,1.16902595348519,0.599,0.11,0,"MBNL2"
0,1.16850179143099,0.434,0.064,0,"GRINA"
0,1.16791444342665,0.66,0.131,0,"SLC39A7"
0,1.16374287287834,0.882,0.289,0,"H2AFY"
0,1.15826957355065,0.761,0.184,0,"TMEM238"
0,1.15784762467194,0.422,0.056,0,"SERTAD2"
0,1.15759391222048,0.492,0.085,0,"ZNF414"
0,1.15744730709391,0.455,0.063,0,"ATP6V1A"
0,1.15625305623227,0.292,0.035,0,"HSD17B8"
0,1.15479621429983,0.259,0.017,0,"CLEC7A"
0,1.15429898550283,0.576,0.089,0,"CUX1"
0,1.15363214912606,0.263,0.037,0,"GNPNAT1"
0,1.15185696621975,0.817,0.221,0,"MLEC"
5.27612955482817e-186,1.14903216022177,0.556,0.245,1.20464589995837e-181,"FABP5"
0,1.14286139646261,0.971,0.632,0,"NDUFA1"
0,1.14151154676232,0.704,0.169,0,"SPATS2L"
0,1.14004630008692,0.866,0.287,0,"TMEM167A"
0,1.13600079182034,0.739,0.17,0,"RPN1"
0,1.13512264587505,0.408,0.059,0,"MPP7"
0,1.13410755611041,0.506,0.075,0,"C11orf1"
